sentence1,sentence2,label,idx
"Remember, from the Fleet's point of view, the rest of the galaxy is what's moving and experiencing time dilation.","""IT is the only vehicle on which established economies will be able to compete"" with fast-growing economies such as China and India, Barrett said.",2.591609871466512,1024
Poll: Cory Booker takes early lead for N.J. Senate,"Eurozone debt crisis is over, says France's President",2.309592815309842,1440
One Asian and one occasion woman in glasses smiling with their thumbs up.,A person folds a piece of paper.,1.303765624043065,1392
"It got up on his personal radar screen this past week, I've given him my pitch and he was quite supportive,"" he said.",The woman is eating.,3.754032665881911,1197
A wonderful woman I know has the Habenera bag by REI (link).,A man and woman sit on a park bench.,1.014067143955333,1063
Cover the entrance to the doorway with a old carpet and use a staple guns to secure it.,The suit was filed in the Supreme Court of New York County.,3.12349897405626,974
Maldives begins to vote in controversy-ridden presidential poll,The man jumping is not wearing a shirt.,1.210498583656127,1185
Two men are playing a game of Scrabble together.,I'm considering spending the $48 per month on the GTD (Getting things done) system advertised by David Allen.,0.99845246970098,584
Well for one a being could have a non-physical existance and yet not even be in your mind.,"First, the turtles are eating the fish because fish are food, not friends.",1.997486239577574,977
Residents near Gaza instructed to stay near shelter,Should arrival at this point be the focus for examination of any system?,4.152512526154022,286
"He will be paid $395,000 per year, up from Atkinson's current salary of $361,400.",Lawyers: Colo. shooting suspect is mentally ill,0.575545385456399,278
"As I remember, in Geneva at least, there are open air markets on a weekly basis.","US jobless rate seen rising, offering Obama no relief",0.985765375190815,38
Joining Stern and McEntee on stage was International Union of Painters and Allied Trades President James Williams.,Egyptians wait for key presidential vote results,1.572936476553595,1255
"The American women, who are defending champions, will play in Philadelphia on Sept. 25 and conclude group competition in Columbus on Sept. 28.","That saw the benchmark 10-year note US10YT=RR slip 5/32 in price, taking its yield to 3.36 percent from 3.34 percent late on Thursday.",0.681100165629702,1088
I will advise exactly the contrary of what bravo just said in another answer : go for A !,A group of military personnel are playing in a brass quintet.,0.856761768767362,609
There is a young girl.,The findings appear in Wednesday's Journal of the American Medical Association.,4.364984122617042,409
"Scrimshaw, Supervisor, Best Minister and Ten Most Wanted are expected to complete the Belmont field.",A brown dog is running on the grass in front of some trees.,2.001294201380322,1444
The black and brown dog is playing in the yard.,A person is placing a baby komodo dragon into a container.,1.505983847704967,1000
Egypt arrests Muslim Brotherhood leader Badie,A black and white bird on a body of water with grass in the background.,3.146679747826741,1302
"Currently I've got a fairly close to purely digital GTD setup, although this could do with some refinements and tweaks.",Accessibility is determined by the axioms of the modal logic you're working within.,1.673655149617904,677
The 30-year bond US30YT=RR dipped 14/32 for a yield of 4.26 percent from 4.23 percent.,The target was being shot with bullets.,2.100558974642264,1273
The white ducks are standing on the ground.,"Russia, China veto UN Security Council resolution on Syria",3.025279342213816,703
A man is finding something.,"The mock explosion of a radioactive ""dirty bomb,"" the first event in the weeklong drill, occurred on several acres in the south Seattle industrial area.",3.231292841867152,811
"Four killed, scores wounded in clashes across Egypt",Kids play in the water,0.795735546697384,1250
A dog is stealing food from a refrigerator.,Pakistan's Musharraf Charged In Bhutto Death,0.820354242796889,262
"The technology-laced Nasdaq Composite Index .IXIC inched down 1 point, or 0.11 percent, to 1,650.","I'd been using paper towels to oil the grill, and I just discovered that newspapers work a lot better.",2.71825184524109,974
I have a standing/sitting desk at work and really like it.,Frankel said Peace Rules will run in the Preakness Stakes on May 17.,3.924178069689751,1412
A helicopter is getting ready to take off.,"According to an arrest warrant, Bryant, 24, attacked a woman on June 30.",1.036472072009033,670
a young girl smiling with her head upside down,My motivation is that I like to look at things from their roots and go up.,2.34091303502871,632
Two white dogs are walking through deep white snow.,Fast Picture Viewer is $9.99 and works just fine on 64-bit Windows 7 (I'm using it myself).,3.361030407948303,73
I'd be more inclined to believe that it's some sort of ring world.,Israeli army orders settlers out of Hebron house,3.573128191115973,1383
A girl in water without goggles or a swimming cap.,The birds are swimming in the water.,3.185500905292433,180
Two dogs in the snow,A small white dog running,1.156841032009241,385
Sheep are grazing in a grassy field near a stand of trees.,A woman poses for the camera.,3.291906863020736,489
"The governor is going to Jackson, where 13 of the state's 16 fatalities were reported.","guillemets, as suggested by Lauren Ipsum, is a good option.",0.34478214171877,1079
Shinzo Abe Selected as Japan’s Prime Minister,Both of these styles of bowling are performed by bowlers who are medium pace or fast bowlers.,3.104903168330532,771
"Yes, twins can develop their own language, but it's not a given.","I've found with my baby that it's more accurate to go by his behavior than by ""rules"".",4.313285630344162,1429
I had a similar issue but in what seemed to be a simpler situation.,A group of military personnel are playing in a brass quintet.,3.284606861714161,156
A target is being hit with gun fire.,Peregrine sold its Remedy business unit to BMC Software in November for $355 million.,4.93779996437318,255
A cat is on a robot.,"The helicopter was owned by Las Vegas-based Sundance Helicopters Inc., according to the sheriff's office.",0.769816627808786,617
"It's true that, under one understanding of ""accessibility"" and ""determining"", your accessibility relation is determined by your axioms.","U.S. forces struck dozens of targets on Monday, killing six guerrillas and arresting 99 others during 1,729 patrols and 25 raids conducted over 24 hours.",1.922147662176906,758
A man is fitting silencer on a pistol.,"Additionally often people will think a downhill marathon is easier, but in fact, is often harder than an uphill marathon.",0.184550298325561,1113
The blaze then spread to several surrounding structures on the property and destroyed them.,A white cat looking out of a window.,4.240795834717396,378
"It is hard to speak for a team, know what their strategy is going into a draft.",The study appears today in the New England Journal of Medicine.,4.333759065981136,531
A close-up of a brown horse.,Two children lying in the snow making snow angels,3.769595071562094,1173
"A man eating an apple, sitting in public.",A yellow and orange bird hold on to the side of a cage.,0.957166003377181,1105
"The farther away, the faster the galaxies move away from us.",8 dead after heavy rains on island of St Vincent,4.019184773670279,1473
